"code","reviewId","sourcePath","rawCardPath","decision","runtimePath","proposedRuntimePath","proposedPackageId","blockReason"
"GJ","Gree-GMV-GJ","data/reference/gree-official-support-error-catalog/review/Gree-GMV-GJ.review.json","data/reference/gree-official-support-error-catalog/raw/cards/Gree-GMV-GJ/GJ GMV.png","already-runtime","data/equipment-diagnostics/error-knowledge/gree/gmv6/outdoor/gj.json","data/equipment-diagnostics/error-knowledge/gree/gmv6/outdoor/gj.json","gree-gmv6-outdoor-fault-protection-codes","already-runtime"
"GL","Gree-GMV-GL","data/reference/gree-official-support-error-catalog/review/Gree-GMV-GL.review.json","data/reference/gree-official-support-error-catalog/raw/cards/Gree-GMV-GL/GL GMV.png","already-runtime","data/equipment-diagnostics/error-knowledge/gree/gmv6/outdoor/gl.json","data/equipment-diagnostics/error-knowledge/gree/gmv6/outdoor/gl.json","gree-gmv6-outdoor-fault-protection-codes","already-runtime"
"Gn","Gree-GMV-Gn","data/reference/gree-official-support-error-catalog/review/Gree-GMV-Gn.review.json","data/reference/gree-official-support-error-catalog/raw/cards/Gree-GMV-Gn/Gn GMV.png","already-runtime","data/equipment-diagnostics/error-knowledge/gree/gmv6/outdoor/gn.json","data/equipment-diagnostics/error-knowledge/gree/gmv6/outdoor/gn.json","gree-gmv6-outdoor-fault-protection-codes","already-runtime"
"GP","Gree-GMV-GP","data/reference/gree-official-support-error-catalog/review/Gree-GMV-GP.review.json","data/reference/gree-official-support-error-catalog/raw/cards/Gree-GMV-GP/GP GMV.png","already-runtime","data/equipment-diagnostics/error-knowledge/gree/gmv6/outdoor/gp.json","data/equipment-diagnostics/error-knowledge/gree/gmv6/outdoor/gp.json","gree-gmv6-outdoor-fault-protection-codes","already-runtime"
"GU","Gree-GMV-GU","data/reference/gree-official-support-error-catalog/review/Gree-GMV-GU.review.json","data/reference/gree-official-support-error-catalog/raw/cards/Gree-GMV-GU/GU GMV.png","already-runtime","data/equipment-diagnostics/error-knowledge/gree/gmv6/outdoor/gu.json","data/equipment-diagnostics/error-knowledge/gree/gmv6/outdoor/gu.json","gree-gmv6-outdoor-fault-protection-codes","already-runtime"
"Gy","Gree-GMV-Gy","data/reference/gree-official-support-error-catalog/review/Gree-GMV-Gy.review.json","data/reference/gree-official-support-error-catalog/raw/cards/Gree-GMV-Gy/Gy GMV.png","already-runtime","data/equipment-diagnostics/error-knowledge/gree/gmv6/outdoor/gy.json","data/equipment-diagnostics/error-knowledge/gree/gmv6/outdoor/gy.json","gree-gmv6-outdoor-fault-protection-codes","already-runtime"
"H0","Gree-GMV-H0","data/reference/gree-official-support-error-catalog/review/Gree-GMV-H0.review.json","data/reference/gree-official-support-error-catalog/raw/cards/Gree-GMV-H0/H0 GMV.PNG","already-runtime","data/equipment-diagnostics/error-knowledge/gree/gmv6/outdoor/h0.json","data/equipment-diagnostics/error-knowledge/gree/gmv6/outdoor/h0.json","gree-gmv6-outdoor-fault-protection-codes","already-runtime"
"H1","Gree-GMV-H1","data/reference/gree-official-support-error-catalog/review/Gree-GMV-H1.review.json","data/reference/gree-official-support-error-catalog/raw/cards/Gree-GMV-H1/H1 GMV.PNG","already-runtime","data/equipment-diagnostics/error-knowledge/gree/gmv6/outdoor/h1.json","data/equipment-diagnostics/error-knowledge/gree/gmv6/outdoor/h1.json","gree-gmv6-outdoor-fault-protection-codes","already-runtime"
"H2","Gree-GMV-H2","data/reference/gree-official-support-error-catalog/review/Gree-GMV-H2.review.json","data/reference/gree-official-support-error-catalog/raw/cards/Gree-GMV-H2/H2 GMV.PNG","already-runtime","data/equipment-diagnostics/error-knowledge/gree/gmv6/outdoor/h2.json","data/equipment-diagnostics/error-knowledge/gree/gmv6/outdoor/h2.json","gree-gmv6-outdoor-fault-protection-codes","already-runtime"
"H3","Gree-GMV-H3","data/reference/gree-official-support-error-catalog/review/Gree-GMV-H3.review.json","data/reference/gree-official-support-error-catalog/raw/cards/Gree-GMV-H3/H3 GMV.PNG","already-runtime","data/equipment-diagnostics/error-knowledge/gree/gmv6/outdoor/h3.json","data/equipment-diagnostics/error-knowledge/gree/gmv6/outdoor/h3.json","gree-gmv6-outdoor-fault-protection-codes","already-runtime"
"H4","Gree-GMV-H4","data/reference/gree-official-support-error-catalog/review/Gree-GMV-H4.review.json","data/reference/gree-official-support-error-catalog/raw/cards/Gree-GMV-H4/H4 GMV.png","already-runtime","data/equipment-diagnostics/error-knowledge/gree/gmv6/outdoor/h4.json","data/equipment-diagnostics/error-knowledge/gree/gmv6/outdoor/h4.json","gree-gmv6-outdoor-fault-protection-codes","already-runtime"
"H5","Gree-GMV-H5","data/reference/gree-official-support-error-catalog/review/Gree-GMV-H5.review.json","data/reference/gree-official-support-error-catalog/raw/cards/Gree-GMV-H5/H5 GMV.PNG","already-runtime","data/equipment-diagnostics/error-knowledge/gree/gmv6/outdoor/h5.json","data/equipment-diagnostics/error-knowledge/gree/gmv6/outdoor/h5.json","gree-gmv6-outdoor-fault-protection-codes","already-runtime"
"H6","Gree-GMV-H6","data/reference/gree-official-support-error-catalog/review/Gree-GMV-H6.review.json","data/reference/gree-official-support-error-catalog/raw/cards/Gree-GMV-H6/H6 GMV.PNG","already-runtime","data/equipment-diagnostics/error-knowledge/gree/gmv6/outdoor/h6.json","data/equipment-diagnostics/error-knowledge/gree/gmv6/outdoor/h6.json","gree-gmv6-outdoor-fault-protection-codes","already-runtime"
"H7","Gree-GMV-H7","data/reference/gree-official-support-error-catalog/review/Gree-GMV-H7.review.json","data/reference/gree-official-support-error-catalog/raw/cards/Gree-GMV-H7/H7 GMV.PNG","already-runtime","data/equipment-diagnostics/error-knowledge/gree/gmv6/outdoor/h7.json","data/equipment-diagnostics/error-knowledge/gree/gmv6/outdoor/h7.json","gree-gmv6-outdoor-fault-protection-codes","already-runtime"
"H8","Gree-GMV-H8","data/reference/gree-official-support-error-catalog/review/Gree-GMV-H8.review.json","data/reference/gree-official-support-error-catalog/raw/cards/Gree-GMV-H8/H8 GMV.PNG","already-runtime","data/equipment-diagnostics/error-knowledge/gree/gmv6/outdoor/h8.json","data/equipment-diagnostics/error-knowledge/gree/gmv6/outdoor/h8.json","gree-gmv6-outdoor-fault-protection-codes","already-runtime"
"H9","Gree-GMV-H9","data/reference/gree-official-support-error-catalog/review/Gree-GMV-H9.review.json","data/reference/gree-official-support-error-catalog/raw/cards/Gree-GMV-H9/H9 GMV.PNG","already-runtime","data/equipment-diagnostics/error-knowledge/gree/gmv6/outdoor/h9.json","data/equipment-diagnostics/error-knowledge/gree/gmv6/outdoor/h9.json","gree-gmv6-outdoor-fault-protection-codes","already-runtime"
"HA","Gree-GMV-HA","data/reference/gree-official-support-error-catalog/review/Gree-GMV-HA.review.json","data/reference/gree-official-support-error-catalog/raw/cards/Gree-GMV-HA/HA GMV.png","already-runtime","data/equipment-diagnostics/error-knowledge/gree/gmv6/outdoor/ha.json","data/equipment-diagnostics/error-knowledge/gree/gmv6/outdoor/ha.json","gree-gmv6-outdoor-fault-protection-codes","already-runtime"
"HC","Gree-GMV-HC","data/reference/gree-official-support-error-catalog/review/Gree-GMV-HC.review.json","data/reference/gree-official-support-error-catalog/raw/cards/Gree-GMV-HC/HC GMV.PNG","already-runtime","data/equipment-diagnostics/error-knowledge/gree/gmv6/outdoor/hc.json","data/equipment-diagnostics/error-knowledge/gree/gmv6/outdoor/hc.json","gree-gmv6-outdoor-fault-protection-codes","already-runtime"
"HE","Gree-GMV-HE","data/reference/gree-official-support-error-catalog/review/Gree-GMV-HE.review.json","data/reference/gree-official-support-error-catalog/raw/cards/Gree-GMV-HE/HE GMV.png","already-runtime","data/equipment-diagnostics/error-knowledge/gree/gmv6/outdoor/he.json","data/equipment-diagnostics/error-knowledge/gree/gmv6/outdoor/he.json","gree-gmv6-outdoor-fault-protection-codes","already-runtime"
"HF","Gree-GMV-HF","data/reference/gree-official-support-error-catalog/review/Gree-GMV-HF.review.json","data/reference/gree-official-support-error-catalog/raw/cards/Gree-GMV-HF/HF GMV.png","already-runtime","data/equipment-diagnostics/error-knowledge/gree/gmv6/outdoor/hf.json","data/equipment-diagnostics/error-knowledge/gree/gmv6/outdoor/hf.json","gree-gmv6-outdoor-fault-protection-codes","already-runtime"
"HH","Gree-GMV-HH","data/reference/gree-official-support-error-catalog/review/Gree-GMV-HH.review.json","data/reference/gree-official-support-error-catalog/raw/cards/Gree-GMV-HH/HH GMV.PNG","already-runtime","data/equipment-diagnostics/error-knowledge/gree/gmv6/outdoor/hh.json","data/equipment-diagnostics/error-knowledge/gree/gmv6/outdoor/hh.json","gree-gmv6-outdoor-fault-protection-codes","already-runtime"
"HJ","Gree-GMV-HJ","data/reference/gree-official-support-error-catalog/review/Gree-GMV-HJ.review.json","data/reference/gree-official-support-error-catalog/raw/cards/Gree-GMV-HJ/HJ GMV.PNG","already-runtime","data/equipment-diagnostics/error-knowledge/gree/gmv6/outdoor/hj.json","data/equipment-diagnostics/error-knowledge/gree/gmv6/outdoor/hj.json","gree-gmv6-outdoor-fault-protection-codes","already-runtime"
"HL","Gree-GMV-HL","data/reference/gree-official-support-error-catalog/review/Gree-GMV-HL.review.json","data/reference/gree-official-support-error-catalog/raw/cards/Gree-GMV-HL/HL GMV.PNG","already-runtime","data/equipment-diagnostics/error-knowledge/gree/gmv6/outdoor/hl.json","data/equipment-diagnostics/error-knowledge/gree/gmv6/outdoor/hl.json","gree-gmv6-outdoor-fault-protection-codes","already-runtime"
"Ho","Gree-GMV-Ho","data/reference/gree-official-support-error-catalog/review/Gree-GMV-Ho.review.json","data/reference/gree-official-support-error-catalog/raw/cards/Gree-GMV-Ho/HO GMV.png","blocked-manual-review","","data/equipment-diagnostics/error-knowledge/gree/gmv6/outdoor/ho.json","gree-gmv6-outdoor-fault-protection-codes","missing-normalized-runtime-text;not-approved;not-ready-for-bot-knowledge;review-template-not-extracted;visual-ambiguity-requires-manual-review"
"HP","Gree-GMV-HP","data/reference/gree-official-support-error-catalog/review/Gree-GMV-HP.review.json","data/reference/gree-official-support-error-catalog/raw/cards/Gree-GMV-HP/HP GMV.png","already-runtime","data/equipment-diagnostics/error-knowledge/gree/gmv6/outdoor/hp.json","data/equipment-diagnostics/error-knowledge/gree/gmv6/outdoor/hp.json","gree-gmv6-outdoor-fault-protection-codes","already-runtime"
"HU","Gree-GMV-HU","data/reference/gree-official-support-error-catalog/review/Gree-GMV-HU.review.json","data/reference/gree-official-support-error-catalog/raw/cards/Gree-GMV-HU/HU GMV.png","already-runtime","data/equipment-diagnostics/error-knowledge/gree/gmv6/outdoor/hu.json","data/equipment-diagnostics/error-knowledge/gree/gmv6/outdoor/hu.json","gree-gmv6-outdoor-fault-protection-codes","already-runtime"
"J0","Gree-GMV-J0","data/reference/gree-official-support-error-catalog/review/Gree-GMV-J0.review.json","data/reference/gree-official-support-error-catalog/raw/cards/Gree-GMV-J0/J0 GMV.PNG","already-runtime","data/equipment-diagnostics/error-knowledge/gree/gmv6/outdoor/j0.json","data/equipment-diagnostics/error-knowledge/gree/gmv6/outdoor/j0.json","gree-gmv6-outdoor-fault-protection-codes","already-runtime"
"J1","Gree-GMV-J1","data/reference/gree-official-support-error-catalog/review/Gree-GMV-J1.review.json","data/reference/gree-official-support-error-catalog/raw/cards/Gree-GMV-J1/J1 GMV.PNG","already-runtime","data/equipment-diagnostics/error-knowledge/gree/gmv6/outdoor/j1.json","data/equipment-diagnostics/error-knowledge/gree/gmv6/outdoor/j1.json","gree-gmv6-outdoor-fault-protection-codes","already-runtime"
"J2","Gree-GMV-J2","data/reference/gree-official-support-error-catalog/review/Gree-GMV-J2.review.json","data/reference/gree-official-support-error-catalog/raw/cards/Gree-GMV-J2/J2 GMV.PNG","already-runtime","data/equipment-diagnostics/error-knowledge/gree/gmv6/outdoor/j2.json","data/equipment-diagnostics/error-knowledge/gree/gmv6/outdoor/j2.json","gree-gmv6-outdoor-fault-protection-codes","already-runtime"
"J3","Gree-GMV-J3","data/reference/gree-official-support-error-catalog/review/Gree-GMV-J3.review.json","data/reference/gree-official-support-error-catalog/raw/cards/Gree-GMV-J3/J3 GMV.PNG","already-runtime","data/equipment-diagnostics/error-knowledge/gree/gmv6/outdoor/j3.json","data/equipment-diagnostics/error-knowledge/gree/gmv6/outdoor/j3.json","gree-gmv6-outdoor-fault-protection-codes","already-runtime"
"J4","Gree-GMV-J4","data/reference/gree-official-support-error-catalog/review/Gree-GMV-J4.review.json","data/reference/gree-official-support-error-catalog/raw/cards/Gree-GMV-J4/J4 GMV.PNG","already-runtime","data/equipment-diagnostics/error-knowledge/gree/gmv6/outdoor/j4.json","data/equipment-diagnostics/error-knowledge/gree/gmv6/outdoor/j4.json","gree-gmv6-outdoor-fault-protection-codes","already-runtime"
"J5","Gree-GMV-J5","data/reference/gree-official-support-error-catalog/review/Gree-GMV-J5.review.json","data/reference/gree-official-support-error-catalog/raw/cards/Gree-GMV-J5/J5 GMV.PNG","already-runtime","data/equipment-diagnostics/error-knowledge/gree/gmv6/outdoor/j5.json","data/equipment-diagnostics/error-knowledge/gree/gmv6/outdoor/j5.json","gree-gmv6-outdoor-fault-protection-codes","already-runtime"
"J6","Gree-GMV-J6","data/reference/gree-official-support-error-catalog/review/Gree-GMV-J6.review.json","data/reference/gree-official-support-error-catalog/raw/cards/Gree-GMV-J6/J6 GMV.PNG","already-runtime","data/equipment-diagnostics/error-knowledge/gree/gmv6/outdoor/j6.json","data/equipment-diagnostics/error-knowledge/gree/gmv6/outdoor/j6.json","gree-gmv6-outdoor-fault-protection-codes","already-runtime"
"J7","Gree-GMV-J7","data/reference/gree-official-support-error-catalog/review/Gree-GMV-J7.review.json","data/reference/gree-official-support-error-catalog/raw/cards/Gree-GMV-J7/J7 GMV.PNG","already-runtime","data/equipment-diagnostics/error-knowledge/gree/gmv6/outdoor/j7.json","data/equipment-diagnostics/error-knowledge/gree/gmv6/outdoor/j7.json","gree-gmv6-outdoor-fault-protection-codes","already-runtime"
"J8","Gree-GMV-J8","data/reference/gree-official-support-error-catalog/review/Gree-GMV-J8.review.json","data/reference/gree-official-support-error-catalog/raw/cards/Gree-GMV-J8/J8 GMV.PNG","already-runtime","data/equipment-diagnostics/error-knowledge/gree/gmv6/outdoor/j8.json","data/equipment-diagnostics/error-knowledge/gree/gmv6/outdoor/j8.json","gree-gmv6-outdoor-fault-protection-codes","already-runtime"
"J9","Gree-GMV-J9","data/reference/gree-official-support-error-catalog/review/Gree-GMV-J9.review.json","data/reference/gree-official-support-error-catalog/raw/cards/Gree-GMV-J9/J9 GMV.PNG","already-runtime","data/equipment-diagnostics/error-knowledge/gree/gmv6/outdoor/j9.json","data/equipment-diagnostics/error-knowledge/gree/gmv6/outdoor/j9.json","gree-gmv6-outdoor-fault-protection-codes","already-runtime"
"JA","Gree-GMV-JA","data/reference/gree-official-support-error-catalog/review/Gree-GMV-JA.review.json","data/reference/gree-official-support-error-catalog/raw/cards/Gree-GMV-JA/JA GMV.png","already-runtime","data/equipment-diagnostics/error-knowledge/gree/gmv6/outdoor/ja.json","data/equipment-diagnostics/error-knowledge/gree/gmv6/outdoor/ja.json","gree-gmv6-outdoor-fault-protection-codes","already-runtime"
"JC","Gree-GMV-JC","data/reference/gree-official-support-error-catalog/review/Gree-GMV-JC.review.json","data/reference/gree-official-support-error-catalog/raw/cards/Gree-GMV-JC/JC GMV.jpg","already-runtime","data/equipment-diagnostics/error-knowledge/gree/gmv6/outdoor/jc.json","data/equipment-diagnostics/error-knowledge/gree/gmv6/outdoor/jc.json","gree-gmv6-outdoor-fault-protection-codes","already-runtime"
"JE","Gree-GMV-JE","data/reference/gree-official-support-error-catalog/review/Gree-GMV-JE.review.json","data/reference/gree-official-support-error-catalog/raw/cards/Gree-GMV-JE/JE GMV.png","already-runtime","data/equipment-diagnostics/error-knowledge/gree/gmv6/outdoor/je.json","data/equipment-diagnostics/error-knowledge/gree/gmv6/outdoor/je.json","gree-gmv6-outdoor-fault-protection-codes","already-runtime"
"JF","Gree-GMV-JF","data/reference/gree-official-support-error-catalog/review/Gree-GMV-JF.review.json","data/reference/gree-official-support-error-catalog/raw/cards/Gree-GMV-JF/JF GMV.png","already-runtime","data/equipment-diagnostics/error-knowledge/gree/gmv6/outdoor/jf.json","data/equipment-diagnostics/error-knowledge/gree/gmv6/outdoor/jf.json","gree-gmv6-outdoor-fault-protection-codes","already-runtime"
"JJ","Gree-GMV-JJ","data/reference/gree-official-support-error-catalog/review/Gree-GMV-JJ.review.json","data/reference/gree-official-support-error-catalog/raw/cards/Gree-GMV-JJ/JJ GMV.jpg","blocked-manual-review","","data/equipment-diagnostics/error-knowledge/gree/gmv6/outdoor/jj.json","gree-gmv6-outdoor-fault-protection-codes","missing-normalized-runtime-text;not-approved;not-ready-for-bot-knowledge;review-template-not-extracted"
"JL","Gree-GMV-JL","data/reference/gree-official-support-error-catalog/review/Gree-GMV-JL.review.json","data/reference/gree-official-support-error-catalog/raw/cards/Gree-GMV-JL/JL GMV.png","already-runtime","data/equipment-diagnostics/error-knowledge/gree/gmv6/outdoor/jl.json","data/equipment-diagnostics/error-knowledge/gree/gmv6/outdoor/jl.json","gree-gmv6-outdoor-fault-protection-codes","already-runtime"
"Jn","Gree-GMV-Jn","data/reference/gree-official-support-error-catalog/review/Gree-GMV-Jn.review.json","data/reference/gree-official-support-error-catalog/raw/cards/Gree-GMV-Jn/Jn GMV.jpg","blocked-manual-review","","data/equipment-diagnostics/error-knowledge/gree/gmv6/outdoor/jn.json","gree-gmv6-outdoor-fault-protection-codes","missing-normalized-runtime-text;not-approved;not-ready-for-bot-knowledge;review-template-not-extracted"
"Jy","Gree-GMV-Jy","data/reference/gree-official-support-error-catalog/review/Gree-GMV-Jy.review.json","data/reference/gree-official-support-error-catalog/raw/cards/Gree-GMV-Jy/Jy GMV.jpg","blocked-manual-review","","data/equipment-diagnostics/error-knowledge/gree/gmv6/outdoor/jy.json","gree-gmv6-outdoor-fault-protection-codes","missing-normalized-runtime-text;not-approved;not-ready-for-bot-knowledge;review-template-not-extracted"
"L0","Gree-GMV-L0","data/reference/gree-official-support-error-catalog/review/Gree-GMV-L0.review.json","data/reference/gree-official-support-error-catalog/raw/cards/Gree-GMV-L0/L0 GMV.PNG","already-runtime","data/equipment-diagnostics/error-knowledge/gree/gmv6/indoor/l0.json","data/equipment-diagnostics/error-knowledge/gree/gmv6/indoor/l0.json","gree-gmv6-indoor-fault-codes","already-runtime"
"L1","Gree-GMV-L1","data/reference/gree-official-support-error-catalog/review/Gree-GMV-L1.review.json","data/reference/gree-official-support-error-catalog/raw/cards/Gree-GMV-L1/L1 GMV.PNG","already-runtime","data/equipment-diagnostics/error-knowledge/gree/gmv6/indoor/l1.json","data/equipment-diagnostics/error-knowledge/gree/gmv6/indoor/l1.json","gree-gmv6-indoor-fault-codes","already-runtime"
